,Averaging Time (sec),Bridge 1 Excitation (,Bridge 1 Resistance (ohms),Center Position (mm),"Coil Signal"" (mV)",Coil Signal' (mV),Comment,Frequency (Hz),M. Quad. Signal (emu),"M. Raw"" (emu)",M. Raw' (emu),M. Std. Err. (emu),Magnetic Field (Oe),Mass (grams),Max. Field (Oe),Max. Temperature (K),Measure Status (code),Min. Field (Oe),Min. Temperature (K),Moment (emu),Motor Lag (deg),Motor Status (code),PPMS Status (code),Peak Amplitude (mm),Pressure (Torr),Range (mV),Sample Position (deg),System Field (Oe),System Temp. (K),Temperature (K),Time Stamp (sec),Transport Action,VSM Status (code)
12,0.999253354069792,,,8.50999919697642,0.000333854988534799,0.00119505219130511,,40.0298881530762,1.09596410314439E-5,1.15114156299335E-5,0.000111765888501496,2.36381302120028E-6,5725.913,53.8651477742749,5738.982,25.0037003,0,5712.844,25.0030251,0.0001123735842689,20.1289516292343,0,5985,1.99198719921776,9.2E-6,0.25,,5725.913,24.83875,25.0033627,15140894.26,1,0
13,0.999253354069792,,,8.50999919697642,0.000414415635094511,0.00125936583791939,,40.0298881530762,1.71593620592603E-5,1.77186382442576E-5,0.000118746943611761,2.92378699487423E-6,5701.547,54.4419896214673,5712.844,25.0030251,0,5690.25,25.0020924,0.00011942260431873,20.127522920952,0,5985,1.99183987292847,9.25E-6,0.25,,5701.547,24.8425,25.00255875,15140895.25,1,0
14,0.999253354069792,,,8.49999912083149,0.00037368548487617,0.00125431101217813,,40.0298881530762,1.35891877824693E-5,1.41597375353842E-5,0.000117665505551703,2.39362851147944E-6,5674.6915,54.4224489084865,5690.25,25.0020924,0,5659.133,25.001112,0.000118316712413157,20.1274306414218,0,5985,1.99196312092257,9.25E-6,0.25,,5674.6915,24.8468,25.0016022,15140896.29,1,0
15,0.999253354069792,,,8.50999919697642,0.000385851222384548,0.00125736914189238,,40.0298881530762,1.46309338452534E-5,1.51987005725864E-5,0.000118124254323854,2.30641172476744E-6,5647.928,55.0117968119866,5659.133,25.001112,0,5636.723,25.0010529,0.000118783518395135,20.1223695324279,0,5985,1.9919689796578,9.2E-6,0.25,,5647.928,24.8515,25.00108245,15140897.28,1,0
16,0.999253354069792,,,8.50999919697642,0.000282045891366056,0.00123516533771832,,40.0298881530762,5.68217454304787E-6,6.27396382124911E-6,0.000114557520687445,2.75993443532438E-6,5623.8065,54.251272262775,5636.723,25.0015316,0,5610.89,25.0010529,0.000115151025575224,20.1244168585114,0,5985,1.99191037763978,9.2E-6,0.25,,5623.8065,24.8565,25.00129225,15140898.24,1,0
17,0.999253354069792,,,8.50999919697642,0.000338920023432526,0.00124605221461146,,40.0298881530762,1.06063186850084E-5,1.11839758957812E-5,0.000116403820879325,2.91083178902545E-6,5597.121,54.6342702371981,5610.89,25.0033283,0,5583.352,25.0015316,0.000117033184566932,20.1289566396222,0,5985,1.99183274762507,9.25E-6,0.25,,5597.121,24.86255,25.00242995,15140899.28,1,0
18,0.999253354069792,,,8.50999919697642,0.00033830184512524,0.00125323695547031,,40.0298881530762,1.0437118770274E-5,1.10188169816912E-5,0.000117035175976822,2.40551008953889E-6,5570.549,54.3794593399288,5583.352,25.004734,0,5557.746,25.0033283,0.000117666900188076,20.1284679521656,0,5985,1.99184099485401,9.25E-6,0.25,,5570.549,24.86735,25.00403115,15140900.28,1,0
19,0.999253354069792,,,8.50999919697642,0.000283244130247898,0.00123107907271178,,40.0298881530762,5.85607437481339E-6,6.44432949954714E-6,0.000114227011369709,2.31351954830757E-6,5494.587,54.871103678525,5499.69,25.0108643,0,5489.484,25.0092888,0.00011482069698387,20.1303387883777,0,5985,1.99162372625333,9.2E-6,0.25,,5494.587,24.8777,25.01007655,15140903.215,1,0
20,0.999253354069792,,,8.50999919697642,0.000296668705048101,0.00126050195600027,,40.0298881530762,6.59285187215004E-6,7.19240715380459E-6,0.000117058831318206,1.83771037305943E-6,5441.8565,54.6209825523712,5446.924,25.0157604,0,5436.789,25.0141068,0.000117670812135029,20.1323516175497,0,5985,1.99162474242664,9.3E-6,0.25,,5441.8565,24.8827,25.0149336,15140905.24,1,0
21,0.999253354069792,,,8.49999912083149,0.000270316989877548,0.00122344509956716,,40.0298881530762,4.81966519684251E-6,5.40745342237081E-6,0.000113352820092763,1.56042725916584E-6,5389.3825,54.9766235286212,5394.497,25.0210133,0,5384.268,25.0210133,0.000113937379518536,20.1340871117825,0,5985,1.99153119039027,9.2E-6,0.25,,5389.3825,24.8843,25.0210133,15140907.335,1,0
22,0.999253354069792,,,8.49999912083149,0.000264467622950051,0.00123386411692745,,40.0298881530762,4.1300311803595E-6,4.72559568064598E-6,0.000114187652103809,2.28531598921789E-6,5378.415,54.6717884061212,5384.268,25.023098,0,5372.562,25.0210133,0.000114772692393308,20.1279569079624,0,5985,1.99163502400582,9.2E-6,0.25,,5378.415,24.88425,25.02205565,15140907.765,1,0
23,0.999253354069792,,,8.50999919697642,0.00026247256792304,0.00124250619999898,,40.0298881530762,3.81433766776139E-6,4.41529181843273E-6,0.00011492947055056,1.84408232244016E-6,5359.881,54.1480972982365,5372.562,25.0251026,0,5347.2,25.023098,0.000115516612680208,20.1303127995212,0,5985,1.99161857043822,9.25E-6,0.25,,5359.881,24.884,25.0241003,15140908.5,1,0
