,Averaging Time (sec),Bridge 1 Excitation (,Bridge 1 Resistance (ohms),Center Position (mm),"Coil Signal"" (mV)",Coil Signal' (mV),Comment,Frequency (Hz),M. Quad. Signal (emu),"M. Raw"" (emu)",M. Raw' (emu),M. Std. Err. (emu),Magnetic Field (Oe),Mass (grams),Max. Field (Oe),Max. Temperature (K),Measure Status (code),Min. Field (Oe),Min. Temperature (K),Moment (emu),Motor Lag (deg),Motor Status (code),PPMS Status (code),Peak Amplitude (mm),Pressure (Torr),Range (mV),Sample Position (deg),System Field (Oe),System Temp. (K),Temperature (K),Time Stamp (sec),Transport Action,VSM Status (code)
64,0.999253354069792,,,6.44000299274921,0.000709189958078364,0.00422270039598133,,40.0298881530762,-1.56427278527845E-6,-1.30808412534332E-6,0.000385737071112889,4.09675226661276E-7,4282.7565,56.3061736398329,4296.848,300.0226746,0,4268.665,300.0220032,0.00038574789035093,20.126907370064,0,5985,2.00262638575487,9.2E-6,0.25,,4282.7565,299.87865,300.0223389,29477301.055,1,0
65,0.999253354069792,,,6.44000299274921,0.000700301813001725,0.00421267031435523,,40.0298881530762,-2.2000445482354E-6,-1.94452197670413E-6,0.000384695630040491,3.97636207603352E-7,4219.4475,56.0607422847944,4224.893,300.021637,0,4214.002,300.021637,0.000384705985409285,20.131588145169,0,5985,2.00271034873044,9.2E-6,0.25,,4219.4475,299.8748,300.021637,29477303.845,1,0
66,0.999253354069792,,,6.45000260323286,0.000693090671782302,0.00420728180734956,,40.0298881530762,-2.75790820354317E-6,-2.5027562522347E-6,0.00038410592465639,4.30800640547041E-7,4156.2435,55.9255205509675,4160.989,300.0220337,0,4151.498,300.0215454,0.000384115894017454,20.1319950316773,0,5985,2.00271848253113,9.2E-6,0.25,,4156.2435,299.8731,300.02178955,29477306.39,1,0
67,0.999253354069792,,,6.44000299274921,0.000698218128877384,0.00421242887438239,,40.0298881530762,-2.38127183348406E-6,-2.12578284753148E-6,0.000384629648399968,4.21498433352508E-7,4137.5125,56.2936675835252,4151.498,300.0215454,0,4123.527,300.0211487,0.000384639877581968,20.1294724917716,0,5985,2.0027796084014,9.2E-6,0.25,,4137.5125,299.8731,300.02134705,29477307.165,1,0
68,0.999253354069792,,,6.44000299274921,0.00069744944754589,0.00420401380382078,,40.0298881530762,-2.32086826770765E-6,-2.06588901630852E-6,0.000383860448740507,4.64575733298935E-7,4115.7035,56.2397352156983,4123.527,300.0229797,0,4107.88,300.0211487,0.000383870705062428,20.130905813971,0,5985,2.00283568196327,9.2E-6,0.25,,4115.7035,299.8711,300.0220642,29477308.11,1,0
69,0.999253354069792,,,6.44000299274921,0.000703057426325888,0.00420864286310714,,40.0298881530762,-1.89369891474479E-6,-1.63840719494257E-6,0.000384346058827951,4.59500969735246E-7,4096.309,56.2717819849867,4107.88,300.0229797,0,4084.738,300.0223083,0.000384356622416638,20.1313475939856,0,5985,2.00289365283676,9.2E-6,0.25,,4096.309,299.86895,300.022644,29477308.965,1,0
70,0.999253354069792,,,6.44000299274921,0.000695597981473963,0.0042042162478504,,40.0298881530762,-2.48833692868984E-6,-2.23335448449596E-6,0.000383851184091431,5.02319032733989E-7,4074.651,56.2412984727367,4084.738,300.0223083,0,4064.564,300.0213928,0.000383861326176338,20.1327571992391,0,5985,2.00283058442568,9.25E-6,0.25,,4074.651,299.86835,300.02185055,29477309.96,1,0
71,0.999253354069792,,,6.44000299274921,0.000701497507203562,0.00419836728954424,,40.0298881530762,-1.87522490660438E-6,-1.62054733165809E-6,0.000383420825568567,4.15251474446377E-7,4052.945,56.1631356208136,4064.564,300.0222473,0,4041.326,300.0213928,0.00038343136109855,20.1336870138546,0,5985,2.00283526291525,9.25E-6,0.25,,4052.945,299.86965,300.02182005,29477310.945,1,0
72,0.999253354069792,,,6.44000299274921,0.000696326998306436,0.00420401437650676,,40.0298881530762,-2.4205889139536E-6,-2.16560659061522E-6,0.000383853070386069,4.65284484680134E-7,4028.9675,56.2256659023521,4041.326,300.022522,0,4016.609,300.0222473,0.000383863265324297,20.1287312660887,0,5985,2.00278344314782,9.2E-6,0.25,,4028.9675,299.8694,300.02238465,29477311.95,1,0
73,0.999253354069792,,,6.44000299274921,0.000692774072925192,0.00420737248205449,,40.0298881530762,-2.78768598327505E-6,-2.53249653972128E-6,0.000384147064883336,4.31051960825201E-7,4004.99,56.0474545999675,4016.609,300.0227356,0,3993.371,300.022522,0.000384157028686883,20.1231828547084,0,5985,2.00251355213258,9.2E-6,0.25,,4004.99,299.86955,300.0226288,29477312.95,1,0
74,0.999253354069792,,,6.44000299274921,0.000699713152406799,0.00419843942737083,,40.0298881530762,-2.03487792849981E-6,-1.78018887441632E-6,0.000383426606502744,4.06763528455413E-7,3981.059,56.0083731740059,3993.371,300.0227356,0,3968.747,300.0223694,0.000383437047041765,20.1291882769544,0,5985,2.00269153570995,9.2E-6,0.25,,3981.059,299.86955,300.0225525,29477313.975,1,0
75,0.999253354069792,,,6.44000299274921,0.000703198261599583,0.00420267612976879,,40.0298881530762,-1.79015748746999E-6,-1.53519556843431E-6,0.000383845077422666,4.80356162928292E-7,3957.1535,56.1287439659675,3968.747,300.0224915,0,3945.56,300.0223694,0.000383855691779166,20.1318056501753,0,5985,2.00274970203364,9.2E-6,0.25,,3957.1535,299.86805,300.02243045,29477314.975,1,0
76,0.999253354069792,,,6.44000299274921,0.000700185349422751,0.00419380940514522,,40.0298881530762,-1.92187770023977E-6,-1.66750070926704E-6,0.000382957088537702,3.25837350070246E-7,3935.551,56.2209761312367,3945.56,300.0224915,0,3925.542,300.0221558,0.000382967586635448,20.1341743416819,0,5985,2.00304732416391,9.2E-6,0.25,,3935.551,299.86805,300.02232365,29477315.965,1,0
